transcript_id,gene_id
Mycgr3T71147,Mycgr3G71147
Mycgr3T71165,Mycgr3G71165
Mycgr3T71170,Mycgr3G71170
Mycgr3T71171,Mycgr3G71171
Mycgr3T71174,Mycgr3G71174
Mycgr3T71181,Mycgr3G71181
Mycgr3T71190,Mycgr3G71190
Mycgr3T71192,Mycgr3G71192
Mycgr3T71198,Mycgr3G71198
Mycgr3T71206,Mycgr3G71206
Mycgr3T71209,Mycgr3G71209
Mycgr3T71215,Mycgr3G71215
Mycgr3T71216,Mycgr3G71216
Mycgr3T71222,Mycgr3G71222
Mycgr3T71228,Mycgr3G71228
Mycgr3T71233,Mycgr3G71233
Mycgr3T71244,Mycgr3G71244
Mycgr3T71246,Mycgr3G71246
Mycgr3T71261,Mycgr3G71261
Mycgr3T71265,Mycgr3G71265
Mycgr3T71278,Mycgr3G71278
Mycgr3T71284,Mycgr3G71284
Mycgr3T71297,Mycgr3G71297
Mycgr3T71299,Mycgr3G71299
Mycgr3T71301,Mycgr3G71301
Mycgr3T71330,Mycgr3G71330
Mycgr3T71332,Mycgr3G71332
Mycgr3T71341,Mycgr3G71341
Mycgr3T71344,Mycgr3G71344
Mycgr3T71347,Mycgr3G71347
Mycgr3T71354,Mycgr3G71354
Mycgr3T71358,Mycgr3G71358
Mycgr3T71361,Mycgr3G71361
Mycgr3T71363,Mycgr3G71363
Mycgr3T71372,Mycgr3G71372
Mycgr3T71375,Mycgr3G71375
Mycgr3T71377,Mycgr3G71377
Mycgr3T71382,Mycgr3G71382
Mycgr3T71387,Mycgr3G71387
Mycgr3T71401,Mycgr3G71401
Mycgr3T71407,Mycgr3G71407
Mycgr3T71411,Mycgr3G71411
Mycgr3T71416,Mycgr3G71416
Mycgr3T71417,Mycgr3G71417
Mycgr3T71420,Mycgr3G71420
Mycgr3T71423,Mycgr3G71423
Mycgr3T71432,Mycgr3G71432
Mycgr3T71439,Mycgr3G71439
Mycgr3T71444,Mycgr3G71444
Mycgr3T71450,Mycgr3G71450
Mycgr3T71451,Mycgr3G71451
Mycgr3T71455,Mycgr3G71455
Mycgr3T71466,Mycgr3G71466
Mycgr3T71474,Mycgr3G71474
Mycgr3T71479,Mycgr3G71479
Mycgr3T71484,Mycgr3G71484
Mycgr3T71493,Mycgr3G71493
Mycgr3T71496,Mycgr3G71496
Mycgr3T71498,Mycgr3G71498
Mycgr3T71504,Mycgr3G71504
Mycgr3T71508,Mycgr3G71508
Mycgr3T71522,Mycgr3G71522
Mycgr3T71524,Mycgr3G71524
Mycgr3T71532,Mycgr3G71532
Mycgr3T71535,Mycgr3G71535
Mycgr3T71536,Mycgr3G71536
Mycgr3T71542,Mycgr3G71542
Mycgr3T71559,Mycgr3G71559
Mycgr3T71564,Mycgr3G71564
Mycgr3T71585,Mycgr3G71585
Mycgr3T71618,Mycgr3G71618
Mycgr3T71621,Mycgr3G71621
Mycgr3T71623,Mycgr3G71623
Mycgr3T71649,Mycgr3G71649
Mycgr3T71651,Mycgr3G71651
Mycgr3T71654,Mycgr3G71654
Mycgr3T71656,Mycgr3G71656
Mycgr3T71659,Mycgr3G71659
Mycgr3T71664,Mycgr3G71664
Mycgr3T71669,Mycgr3G71669
Mycgr3T71676,Mycgr3G71676
Mycgr3T71679,Mycgr3G71679
Mycgr3T71681,Mycgr3G71681
Mycgr3T71695,Mycgr3G71695
Mycgr3T71704,Mycgr3G71704
Mycgr3T71724,Mycgr3G71724
Mycgr3T71726,Mycgr3G71726
Mycgr3T71733,Mycgr3G71733
Mycgr3T71742,Mycgr3G71742
Mycgr3T71753,Mycgr3G71753
Mycgr3T71756,Mycgr3G71756
Mycgr3T71772,Mycgr3G71772
Mycgr3T71784,Mycgr3G71784
Mycgr3T71789,Mycgr3G71789
Mycgr3T71790,Mycgr3G71790
Mycgr3T71795,Mycgr3G71795
Mycgr3T71809,Mycgr3G71809
Mycgr3T71822,Mycgr3G71822
Mycgr3T71826,Mycgr3G71826
Mycgr3T71829,Mycgr3G71829
Mycgr3T71838,Mycgr3G71838
Mycgr3T71853,Mycgr3G71853
Mycgr3T71863,Mycgr3G71863
Mycgr3T71864,Mycgr3G71864
Mycgr3T71866,Mycgr3G71866
Mycgr3T71868,Mycgr3G71868
Mycgr3T71874,Mycgr3G71874
Mycgr3T71881,Mycgr3G71881
Mycgr3T71889,Mycgr3G71889
Mycgr3T71895,Mycgr3G71895
Mycgr3T71900,Mycgr3G71900
Mycgr3T71906,Mycgr3G71906
Mycgr3T71908,Mycgr3G71908
Mycgr3T71911,Mycgr3G71911
Mycgr3T71918,Mycgr3G71918
Mycgr3T71923,Mycgr3G71923
Mycgr3T71932,Mycgr3G71932
Mycgr3T71948,Mycgr3G71948
Mycgr3T71957,Mycgr3G71957
Mycgr3T71986,Mycgr3G71986
Mycgr3T71994,Mycgr3G71994
Mycgr3T72002,Mycgr3G72002
Mycgr3T72003,Mycgr3G72003
Mycgr3T72009,Mycgr3G72009
Mycgr3T72012,Mycgr3G72012
Mycgr3T72016,Mycgr3G72016
Mycgr3T72020,Mycgr3G72020
Mycgr3T72023,Mycgr3G72023
Mycgr3T72031,Mycgr3G72031
Mycgr3T72036,Mycgr3G72036
Mycgr3T72043,Mycgr3G72043
Mycgr3T72047,Mycgr3G72047
Mycgr3T72053,Mycgr3G72053
Mycgr3T72054,Mycgr3G72054
Mycgr3T72059,Mycgr3G72059
Mycgr3T72064,Mycgr3G72064
Mycgr3T72103,Mycgr3G72103
Mycgr3T72117,Mycgr3G72117
Mycgr3T72122,Mycgr3G72122
Mycgr3T72125,Mycgr3G72125
Mycgr3T72130,Mycgr3G72130
Mycgr3T72131,Mycgr3G72131
Mycgr3T72138,Mycgr3G72138
Mycgr3T72141,Mycgr3G72141
Mycgr3T72169,Mycgr3G72169
Mycgr3T72191,Mycgr3G72191
Mycgr3T72205,Mycgr3G72205
Mycgr3T72208,Mycgr3G72208
Mycgr3T72213,Mycgr3G72213
Mycgr3T72224,Mycgr3G72224
Mycgr3T72236,Mycgr3G72236
Mycgr3T72239,Mycgr3G72239
Mycgr3T72248,Mycgr3G72248
Mycgr3T72251,Mycgr3G72251
Mycgr3T72253,Mycgr3G72253
Mycgr3T72258,Mycgr3G72258
Mycgr3T72261,Mycgr3G72261
Mycgr3T72265,Mycgr3G72265
Mycgr3T72272,Mycgr3G72272
Mycgr3T72281,Mycgr3G72281
Mycgr3T72288,Mycgr3G72288
Mycgr3T72302,Mycgr3G72302
Mycgr3T72303,Mycgr3G72303
Mycgr3T72326,Mycgr3G72326
Mycgr3T72330,Mycgr3G72330
Mycgr3T72348,Mycgr3G72348
Mycgr3T72359,Mycgr3G72359
Mycgr3T72378,Mycgr3G72378
Mycgr3T72393,Mycgr3G72393
Mycgr3T72394,Mycgr3G72394
Mycgr3T72395,Mycgr3G72395
Mycgr3T72396,Mycgr3G72396
Mycgr3T72400,Mycgr3G72400
Mycgr3T72401,Mycgr3G72401
Mycgr3T72410,Mycgr3G72410
Mycgr3T72416,Mycgr3G72416
Mycgr3T72420,Mycgr3G72420
Mycgr3T72424,Mycgr3G72424
Mycgr3T72426,Mycgr3G72426
Mycgr3T72443,Mycgr3G72443
Mycgr3T72446,Mycgr3G72446
Mycgr3T72449,Mycgr3G72449
Mycgr3T72452,Mycgr3G72452
Mycgr3T72460,Mycgr3G72460
Mycgr3T72463,Mycgr3G72463
Mycgr3T72478,Mycgr3G72478
Mycgr3T72479,Mycgr3G72479
Mycgr3T72489,Mycgr3G72489
Mycgr3T72506,Mycgr3G72506
Mycgr3T72509,Mycgr3G72509
Mycgr3T72515,Mycgr3G72515
Mycgr3T72523,Mycgr3G72523
Mycgr3T72541,Mycgr3G72541
Mycgr3T72545,Mycgr3G72545
Mycgr3T72548,Mycgr3G72548
Mycgr3T72554,Mycgr3G72554
Mycgr3T72564,Mycgr3G72564
Mycgr3T72589,Mycgr3G72589
Mycgr3T72596,Mycgr3G72596
Mycgr3T72602,Mycgr3G72602
Mycgr3T72608,Mycgr3G72608
Mycgr3T72623,Mycgr3G72623
Mycgr3T72625,Mycgr3G72625
Mycgr3T72630,Mycgr3G72630
Mycgr3T72632,Mycgr3G72632
Mycgr3T72635,Mycgr3G72635
Mycgr3T72642,Mycgr3G72642
Mycgr3T72646,Mycgr3G72646
Mycgr3T72657,Mycgr3G72657
Mycgr3T72659,Mycgr3G72659
Mycgr3T72662,Mycgr3G72662
Mycgr3T72668,Mycgr3G72668
Mycgr3T72674,Mycgr3G72674
Mycgr3T72679,Mycgr3G72679
Mycgr3T72682,Mycgr3G72682
Mycgr3T72695,Mycgr3G72695
Mycgr3T72701,Mycgr3G72701
Mycgr3T72704,Mycgr3G72704
Mycgr3T72709,Mycgr3G72709
Mycgr3T72713,Mycgr3G72713
Mycgr3T72725,Mycgr3G72725
Mycgr3T72728,Mycgr3G72728
Mycgr3T72733,Mycgr3G72733
Mycgr3T72759,Mycgr3G72759
Mycgr3T72768,Mycgr3G72768
Mycgr3T72776,Mycgr3G72776
Mycgr3T72790,Mycgr3G72790
Mycgr3T72796,Mycgr3G72796
Mycgr3T72798,Mycgr3G72798
Mycgr3T72806,Mycgr3G72806
Mycgr3T72810,Mycgr3G72810
Mycgr3T72813,Mycgr3G72813
Mycgr3T72829,Mycgr3G72829
Mycgr3T72837,Mycgr3G72837
Mycgr3T72843,Mycgr3G72843
Mycgr3T72846,Mycgr3G72846
Mycgr3T72859,Mycgr3G72859
Mycgr3T72861,Mycgr3G72861
Mycgr3T72868,Mycgr3G72868
Mycgr3T72874,Mycgr3G72874
Mycgr3T72878,Mycgr3G72878
Mycgr3T72883,Mycgr3G72883
Mycgr3T72887,Mycgr3G72887
Mycgr3T72901,Mycgr3G72901
Mycgr3T72903,Mycgr3G72903
Mycgr3T72917,Mycgr3G72917
Mycgr3T72918,Mycgr3G72918
Mycgr3T72923,Mycgr3G72923
Mycgr3T72926,Mycgr3G72926
Mycgr3T72927,Mycgr3G72927
Mycgr3T72944,Mycgr3G72944
Mycgr3T72947,Mycgr3G72947
Mycgr3T72961,Mycgr3G72961
Mycgr3T72966,Mycgr3G72966
Mycgr3T72972,Mycgr3G72972
Mycgr3T72975,Mycgr3G72975
Mycgr3T72989,Mycgr3G72989
Mycgr3T72994,Mycgr3G72994
Mycgr3T72999,Mycgr3G72999
Mycgr3T73004,Mycgr3G73004
Mycgr3T73025,Mycgr3G73025
Mycgr3T73048,Mycgr3G73048
Mycgr3T73051,Mycgr3G73051
Mycgr3T73052,Mycgr3G73052
Mycgr3T73061,Mycgr3G73061
Mycgr3T73064,Mycgr3G73064
Mycgr3T73067,Mycgr3G73067
Mycgr3T73068,Mycgr3G73068
Mycgr3T73071,Mycgr3G73071
Mycgr3T73076,Mycgr3G73076
Mycgr3T73080,Mycgr3G73080
Mycgr3T73095,Mycgr3G73095
Mycgr3T73105,Mycgr3G73105
Mycgr3T73109,Mycgr3G73109
Mycgr3T73114,Mycgr3G73114
Mycgr3T73123,Mycgr3G73123
Mycgr3T73125,Mycgr3G73125
Mycgr3T73131,Mycgr3G73131
Mycgr3T73144,Mycgr3G73144
Mycgr3T73148,Mycgr3G73148
Mycgr3T73150,Mycgr3G73150
Mycgr3T73167,Mycgr3G73167
Mycgr3T73173,Mycgr3G73173
Mycgr3T73187,Mycgr3G73187
Mycgr3T73189,Mycgr3G73189
Mycgr3T73191,Mycgr3G73191
Mycgr3T73202,Mycgr3G73202
Mycgr3T73205,Mycgr3G73205
Mycgr3T73209,Mycgr3G73209
Mycgr3T73220,Mycgr3G73220
Mycgr3T73230,Mycgr3G73230
Mycgr3T73238,Mycgr3G73238
Mycgr3T73269,Mycgr3G73269
Mycgr3T73271,Mycgr3G73271
Mycgr3T73277,Mycgr3G73277
Mycgr3T73287,Mycgr3G73287
Mycgr3T73298,Mycgr3G73298
Mycgr3T73304,Mycgr3G73304
Mycgr3T73306,Mycgr3G73306
Mycgr3T73308,Mycgr3G73308
Mycgr3T73310,Mycgr3G73310
Mycgr3T73322,Mycgr3G73322
Mycgr3T73324,Mycgr3G73324
Mycgr3T73331,Mycgr3G73331
Mycgr3T73335,Mycgr3G73335
Mycgr3T73347,Mycgr3G73347
Mycgr3T73357,Mycgr3G73357
Mycgr3T73364,Mycgr3G73364
Mycgr3T73369,Mycgr3G73369
Mycgr3T73372,Mycgr3G73372
Mycgr3T73377,Mycgr3G73377
Mycgr3T73380,Mycgr3G73380
Mycgr3T73382,Mycgr3G73382
Mycgr3T73390,Mycgr3G73390
Mycgr3T73399,Mycgr3G73399
Mycgr3T73407,Mycgr3G73407
Mycgr3T73408,Mycgr3G73408
Mycgr3T73424,Mycgr3G73424
Mycgr3T73426,Mycgr3G73426
Mycgr3T73435,Mycgr3G73435
Mycgr3T73447,Mycgr3G73447
Mycgr3T73448,Mycgr3G73448
Mycgr3T73474,Mycgr3G73474
Mycgr3T73475,Mycgr3G73475
Mycgr3T73479,Mycgr3G73479
Mycgr3T73484,Mycgr3G73484
Mycgr3T73494,Mycgr3G73494
Mycgr3T73498,Mycgr3G73498
Mycgr3T73499,Mycgr3G73499
Mycgr3T73506,Mycgr3G73506
Mycgr3T73508,Mycgr3G73508
Mycgr3T73513,Mycgr3G73513
Mycgr3T73517,Mycgr3G73517
Mycgr3T73528,Mycgr3G73528
Mycgr3T73531,Mycgr3G73531
Mycgr3T73536,Mycgr3G73536
Mycgr3T73544,Mycgr3G73544
Mycgr3T73547,Mycgr3G73547
Mycgr3T73550,Mycgr3G73550
Mycgr3T73558,Mycgr3G73558
Mycgr3T73568,Mycgr3G73568
Mycgr3T73576,Mycgr3G73576
Mycgr3T73579,Mycgr3G73579
Mycgr3T73582,Mycgr3G73582
Mycgr3T73589,Mycgr3G73589
Mycgr3T73598,Mycgr3G73598
Mycgr3T73600,Mycgr3G73600
Mycgr3T73604,Mycgr3G73604
Mycgr3T73616,Mycgr3G73616
Mycgr3T73620,Mycgr3G73620
Mycgr3T73621,Mycgr3G73621
Mycgr3T73624,Mycgr3G73624
Mycgr3T73635,Mycgr3G73635
Mycgr3T73649,Mycgr3G73649
Mycgr3T73661,Mycgr3G73661
Mycgr3T73671,Mycgr3G73671
Mycgr3T73676,Mycgr3G73676
Mycgr3T73683,Mycgr3G73683
Mycgr3T73692,Mycgr3G73692
Mycgr3T73708,Mycgr3G73708
Mycgr3T73714,Mycgr3G73714
Mycgr3T73716,Mycgr3G73716
Mycgr3T73721,Mycgr3G73721
Mycgr3T73725,Mycgr3G73725
Mycgr3T73729,Mycgr3G73729
Mycgr3T73735,Mycgr3G73735
Mycgr3T73738,Mycgr3G73738
Mycgr3T73745,Mycgr3G73745
Mycgr3T73757,Mycgr3G73757
Mycgr3T73758,Mycgr3G73758
Mycgr3T73769,Mycgr3G73769
Mycgr3T73771,Mycgr3G73771
Mycgr3T73778,Mycgr3G73778
Mycgr3T73782,Mycgr3G73782
Mycgr3T73800,Mycgr3G73800
Mycgr3T73804,Mycgr3G73804
Mycgr3T73812,Mycgr3G73812
Mycgr3T73816,Mycgr3G73816
Mycgr3T73819,Mycgr3G73819
Mycgr3T73824,Mycgr3G73824
Mycgr3T73826,Mycgr3G73826
Mycgr3T73832,Mycgr3G73832
Mycgr3T73835,Mycgr3G73835
Mycgr3T73841,Mycgr3G73841
Mycgr3T73846,Mycgr3G73846
Mycgr3T73850,Mycgr3G73850
Mycgr3T73860,Mycgr3G73860
Mycgr3T73868,Mycgr3G73868
Mycgr3T73873,Mycgr3G73873
Mycgr3T73897,Mycgr3G73897
Mycgr3T73903,Mycgr3G73903
Mycgr3T73913,Mycgr3G73913
Mycgr3T73914,Mycgr3G73914
Mycgr3T73923,Mycgr3G73923
Mycgr3T73926,Mycgr3G73926
Mycgr3T73931,Mycgr3G73931
Mycgr3T73948,Mycgr3G73948
Mycgr3T73955,Mycgr3G73955
Mycgr3T73969,Mycgr3G73969
Mycgr3T73972,Mycgr3G73972
Mycgr3T73985,Mycgr3G73985
Mycgr3T73993,Mycgr3G73993
Mycgr3T74004,Mycgr3G74004
Mycgr3T74012,Mycgr3G74012
Mycgr3T74015,Mycgr3G74015
Mycgr3T74016,Mycgr3G74016
Mycgr3T74026,Mycgr3G74026
Mycgr3T74029,Mycgr3G74029
Mycgr3T74038,Mycgr3G74038
Mycgr3T74043,Mycgr3G74043
Mycgr3T74048,Mycgr3G74048
Mycgr3T74052,Mycgr3G74052
Mycgr3T74061,Mycgr3G74061
Mycgr3T74064,Mycgr3G74064
Mycgr3T74077,Mycgr3G74077
Mycgr3T74078,Mycgr3G74078
Mycgr3T74083,Mycgr3G74083
Mycgr3T74087,Mycgr3G74087
Mycgr3T74088,Mycgr3G74088
Mycgr3T74092,Mycgr3G74092
Mycgr3T74097,Mycgr3G74097
Mycgr3T74100,Mycgr3G74100
Mycgr3T74103,Mycgr3G74103
Mycgr3T74109,Mycgr3G74109
Mycgr3T74111,Mycgr3G74111
Mycgr3T74113,Mycgr3G74113
Mycgr3T74118,Mycgr3G74118
Mycgr3T74120,Mycgr3G74120
Mycgr3T74131,Mycgr3G74131
Mycgr3T74143,Mycgr3G74143
Mycgr3T74145,Mycgr3G74145
Mycgr3T74146,Mycgr3G74146
Mycgr3T74151,Mycgr3G74151
Mycgr3T74152,Mycgr3G74152
Mycgr3T74155,Mycgr3G74155
Mycgr3T74159,Mycgr3G74159
Mycgr3T74162,Mycgr3G74162
Mycgr3T74163,Mycgr3G74163
Mycgr3T74168,Mycgr3G74168
Mycgr3T74169,Mycgr3G74169
Mycgr3T74170,Mycgr3G74170
Mycgr3T74173,Mycgr3G74173
Mycgr3T74181,Mycgr3G74181
Mycgr3T74191,Mycgr3G74191
Mycgr3T74194,Mycgr3G74194
Mycgr3T74200,Mycgr3G74200
Mycgr3T74201,Mycgr3G74201
Mycgr3T74207,Mycgr3G74207
Mycgr3T74210,Mycgr3G74210
Mycgr3T74214,Mycgr3G74214
Mycgr3T74217,Mycgr3G74217
Mycgr3T74222,Mycgr3G74222
Mycgr3T74228,Mycgr3G74228
Mycgr3T74230,Mycgr3G74230
Mycgr3T74232,Mycgr3G74232
Mycgr3T74248,Mycgr3G74248
Mycgr3T74252,Mycgr3G74252
Mycgr3T74254,Mycgr3G74254
Mycgr3T74261,Mycgr3G74261
Mycgr3T74263,Mycgr3G74263
Mycgr3T74280,Mycgr3G74280
Mycgr3T74291,Mycgr3G74291
Mycgr3T74298,Mycgr3G74298
Mycgr3T74317,Mycgr3G74317
Mycgr3T74323,Mycgr3G74323
Mycgr3T74327,Mycgr3G74327
Mycgr3T74334,Mycgr3G74334
Mycgr3T74336,Mycgr3G74336
Mycgr3T74342,Mycgr3G74342
Mycgr3T74344,Mycgr3G74344
Mycgr3T74348,Mycgr3G74348
Mycgr3T74352,Mycgr3G74352
Mycgr3T74353,Mycgr3G74353
Mycgr3T74360,Mycgr3G74360
Mycgr3T74362,Mycgr3G74362
Mycgr3T74367,Mycgr3G74367
Mycgr3T74369,Mycgr3G74369
Mycgr3T74372,Mycgr3G74372
Mycgr3T74379,Mycgr3G74379
Mycgr3T74399,Mycgr3G74399
Mycgr3T74412,Mycgr3G74412
Mycgr3T74418,Mycgr3G74418
Mycgr3T74422,Mycgr3G74422
Mycgr3T74423,Mycgr3G74423
Mycgr3T74429,Mycgr3G74429
Mycgr3T74444,Mycgr3G74444
Mycgr3T74453,Mycgr3G74453
Mycgr3T74458,Mycgr3G74458
Mycgr3T74460,Mycgr3G74460
Mycgr3T74463,Mycgr3G74463
Mycgr3T74465,Mycgr3G74465
Mycgr3T74468,Mycgr3G74468
Mycgr3T74471,Mycgr3G74471
Mycgr3T74485,Mycgr3G74485
Mycgr3T74506,Mycgr3G74506
Mycgr3T74510,Mycgr3G74510
Mycgr3T74522,Mycgr3G74522
Mycgr3T74526,Mycgr3G74526
Mycgr3T74536,Mycgr3G74536
Mycgr3T74541,Mycgr3G74541
Mycgr3T74546,Mycgr3G74546
Mycgr3T74552,Mycgr3G74552
Mycgr3T74555,Mycgr3G74555
Mycgr3T74561,Mycgr3G74561
Mycgr3T74566,Mycgr3G74566
Mycgr3T74569,Mycgr3G74569
Mycgr3T74581,Mycgr3G74581
Mycgr3T74587,Mycgr3G74587
Mycgr3T74592,Mycgr3G74592
Mycgr3T74593,Mycgr3G74593
Mycgr3T74597,Mycgr3G74597
Mycgr3T74599,Mycgr3G74599
Mycgr3T74623,Mycgr3G74623
Mycgr3T74633,Mycgr3G74633
Mycgr3T74641,Mycgr3G74641
Mycgr3T74645,Mycgr3G74645
Mycgr3T74650,Mycgr3G74650
Mycgr3T74659,Mycgr3G74659
Mycgr3T74660,Mycgr3G74660
Mycgr3T74664,Mycgr3G74664
Mycgr3T74666,Mycgr3G74666
Mycgr3T74671,Mycgr3G74671
Mycgr3T74675,Mycgr3G74675
Mycgr3T74677,Mycgr3G74677
Mycgr3T74684,Mycgr3G74684
Mycgr3T74688,Mycgr3G74688
Mycgr3T74690,Mycgr3G74690
Mycgr3T74695,Mycgr3G74695
Mycgr3T74700,Mycgr3G74700
Mycgr3T74707,Mycgr3G74707
Mycgr3T74711,Mycgr3G74711
Mycgr3T74715,Mycgr3G74715
Mycgr3T74724,Mycgr3G74724
Mycgr3T74730,Mycgr3G74730
Mycgr3T74750,Mycgr3G74750
Mycgr3T74752,Mycgr3G74752
Mycgr3T74759,Mycgr3G74759
Mycgr3T74764,Mycgr3G74764
Mycgr3T74768,Mycgr3G74768
Mycgr3T74783,Mycgr3G74783
Mycgr3T74796,Mycgr3G74796
Mycgr3T74800,Mycgr3G74800
Mycgr3T74808,Mycgr3G74808
Mycgr3T74826,Mycgr3G74826
Mycgr3T74836,Mycgr3G74836
Mycgr3T74837,Mycgr3G74837
Mycgr3T74842,Mycgr3G74842
Mycgr3T74848,Mycgr3G74848
Mycgr3T74856,Mycgr3G74856
Mycgr3T74861,Mycgr3G74861
Mycgr3T74864,Mycgr3G74864
Mycgr3T74868,Mycgr3G74868
Mycgr3T74892,Mycgr3G74892
Mycgr3T74909,Mycgr3G74909
Mycgr3T74910,Mycgr3G74910
Mycgr3T74913,Mycgr3G74913
Mycgr3T74920,Mycgr3G74920
Mycgr3T74929,Mycgr3G74929
Mycgr3T74939,Mycgr3G74939
Mycgr3T74955,Mycgr3G74955
Mycgr3T74961,Mycgr3G74961
Mycgr3T74966,Mycgr3G74966
Mycgr3T74970,Mycgr3G74970
Mycgr3T74973,Mycgr3G74973
Mycgr3T74992,Mycgr3G74992
Mycgr3T74994,Mycgr3G74994
Mycgr3T74996,Mycgr3G74996
Mycgr3T75012,Mycgr3G75012
Mycgr3T75015,Mycgr3G75015
Mycgr3T75026,Mycgr3G75026
Mycgr3T75046,Mycgr3G75046
Mycgr3T75047,Mycgr3G75047
Mycgr3T75050,Mycgr3G75050
Mycgr3T75056,Mycgr3G75056
Mycgr3T75070,Mycgr3G75070
Mycgr3T75077,Mycgr3G75077
Mycgr3T75082,Mycgr3G75082
Mycgr3T75087,Mycgr3G75087
Mycgr3T75102,Mycgr3G75102
Mycgr3T75105,Mycgr3G75105
Mycgr3T75112,Mycgr3G75112
Mycgr3T75116,Mycgr3G75116
Mycgr3T75118,Mycgr3G75118
Mycgr3T75124,Mycgr3G75124
Mycgr3T75137,Mycgr3G75137
Mycgr3T75139,Mycgr3G75139
Mycgr3T75146,Mycgr3G75146
Mycgr3T75156,Mycgr3G75156
Mycgr3T75159,Mycgr3G75159
Mycgr3T75163,Mycgr3G75163
Mycgr3T75170,Mycgr3G75170
Mycgr3T75178,Mycgr3G75178
Mycgr3T75187,Mycgr3G75187
Mycgr3T75203,Mycgr3G75203
Mycgr3T75204,Mycgr3G75204
Mycgr3T75229,Mycgr3G75229
Mycgr3T75234,Mycgr3G75234
Mycgr3T75239,Mycgr3G75239
Mycgr3T75240,Mycgr3G75240
Mycgr3T75274,Mycgr3G75274
Mycgr3T75286,Mycgr3G75286
Mycgr3T75289,Mycgr3G75289
Mycgr3T75295,Mycgr3G75295
Mycgr3T75299,Mycgr3G75299
Mycgr3T75314,Mycgr3G75314
Mycgr3T75316,Mycgr3G75316
Mycgr3T75326,Mycgr3G75326
Mycgr3T75334,Mycgr3G75334
Mycgr3T75341,Mycgr3G75341
Mycgr3T75353,Mycgr3G75353
Mycgr3T75359,Mycgr3G75359
Mycgr3T75360,Mycgr3G75360
Mycgr3T75366,Mycgr3G75366
Mycgr3T75370,Mycgr3G75370
Mycgr3T75376,Mycgr3G75376
Mycgr3T75388,Mycgr3G75388
Mycgr3T75392,Mycgr3G75392
Mycgr3T75413,Mycgr3G75413
Mycgr3T75416,Mycgr3G75416
Mycgr3T75418,Mycgr3G75418
Mycgr3T75420,Mycgr3G75420
Mycgr3T75424,Mycgr3G75424
Mycgr3T75437,Mycgr3G75437
Mycgr3T75448,Mycgr3G75448
Mycgr3T75450,Mycgr3G75450
Mycgr3T75458,Mycgr3G75458
Mycgr3T75460,Mycgr3G75460
Mycgr3T75463,Mycgr3G75463
Mycgr3T75467,Mycgr3G75467
Mycgr3T75475,Mycgr3G75475
Mycgr3T75494,Mycgr3G75494
Mycgr3T75499,Mycgr3G75499
Mycgr3T75505,Mycgr3G75505
Mycgr3T75506,Mycgr3G75506
Mycgr3T75509,Mycgr3G75509
Mycgr3T75517,Mycgr3G75517
Mycgr3T75518,Mycgr3G75518
Mycgr3T75537,Mycgr3G75537
Mycgr3T75543,Mycgr3G75543
Mycgr3T75552,Mycgr3G75552
Mycgr3T75563,Mycgr3G75563
Mycgr3T75568,Mycgr3G75568
Mycgr3T75573,Mycgr3G75573
Mycgr3T75576,Mycgr3G75576
Mycgr3T75577,Mycgr3G75577
Mycgr3T75580,Mycgr3G75580
Mycgr3T75584,Mycgr3G75584
Mycgr3T75597,Mycgr3G75597
Mycgr3T75599,Mycgr3G75599
Mycgr3T75604,Mycgr3G75604
Mycgr3T75608,Mycgr3G75608
Mycgr3T75621,Mycgr3G75621
Mycgr3T75629,Mycgr3G75629
Mycgr3T75652,Mycgr3G75652
Mycgr3T75665,Mycgr3G75665
Mycgr3T75672,Mycgr3G75672
Mycgr3T75690,Mycgr3G75690
Mycgr3T75696,Mycgr3G75696
Mycgr3T75699,Mycgr3G75699
Mycgr3T75707,Mycgr3G75707
Mycgr3T75719,Mycgr3G75719
Mycgr3T75734,Mycgr3G75734
Mycgr3T75738,Mycgr3G75738
Mycgr3T75752,Mycgr3G75752
Mycgr3T75755,Mycgr3G75755
Mycgr3T75758,Mycgr3G75758
Mycgr3T75763,Mycgr3G75763
Mycgr3T75774,Mycgr3G75774
Mycgr3T75780,Mycgr3G75780
Mycgr3T75784,Mycgr3G75784
Mycgr3T75791,Mycgr3G75791
Mycgr3T75796,Mycgr3G75796
Mycgr3T75800,Mycgr3G75800
Mycgr3T75805,Mycgr3G75805
Mycgr3T75806,Mycgr3G75806
Mycgr3T75819,Mycgr3G75819
Mycgr3T75829,Mycgr3G75829
Mycgr3T75839,Mycgr3G75839
Mycgr3T75841,Mycgr3G75841
Mycgr3T75846,Mycgr3G75846
Mycgr3T75847,Mycgr3G75847
Mycgr3T75855,Mycgr3G75855
Mycgr3T75856,Mycgr3G75856
Mycgr3T75862,Mycgr3G75862
Mycgr3T75881,Mycgr3G75881
Mycgr3T75885,Mycgr3G75885
Mycgr3T75892,Mycgr3G75892
Mycgr3T75897,Mycgr3G75897
Mycgr3T75902,Mycgr3G75902
Mycgr3T75907,Mycgr3G75907
Mycgr3T75909,Mycgr3G75909
Mycgr3T75916,Mycgr3G75916
Mycgr3T75921,Mycgr3G75921
Mycgr3T75924,Mycgr3G75924
Mycgr3T75925,Mycgr3G75925
Mycgr3T75935,Mycgr3G75935
Mycgr3T75941,Mycgr3G75941
Mycgr3T75944,Mycgr3G75944
Mycgr3T75949,Mycgr3G75949
